geometry,physVelocity:0,physVelocity:1,physPressure,knudsen,Points:0,Points:1
1.00000000e+00,1.24158275e+00,1.64124817e-01,9.64198485e-02,1.05563272e-03,3.79999995e+00,1.10000002e+00
1.00000000e+00,1.23368669e+00,1.69292554e-01,1.03094727e-01,1.06878381e-03,3.84999990e+00,1.10000002e+00
1.00000000e+00,1.22513974e+00,1.73523352e-01,1.10385261e-01,1.07541413e-03,3.90000010e+00,1.10000002e+00
1.00000000e+00,1.21616220e+00,1.76822484e-01,1.18133612e-01,1.09614909e-03,3.95000005e+00,1.10000002e+00
1.00000000e+00,1.20662987e+00,1.79075480e-01,1.26022339e-01,1.11028540e-03,4.00000000e+00,1.10000002e+00
1.00000000e+00,1.19681656e+00,1.80311516e-01,1.34506375e-01,1.13808026e-03,4.05000019e+00,1.10000002e+00
1.00000000e+00,1.18658805e+00,1.80479288e-01,1.43217176e-01,1.15544640e-03,4.09999990e+00,1.10000002e+00
1.00000000e+00,1.17621362e+00,1.79644033e-01,1.52161047e-01,1.18568237e-03,4.15000010e+00,1.10000002e+00
1.00000000e+00,1.16558218e+00,1.77732483e-01,1.61030069e-01,1.20435946e-03,4.19999981e+00,1.10000002e+00
1.00000000e+00,1.15498495e+00,1.74843922e-01,1.70203581e-01,1.23671093e-03,4.25000000e+00,1.10000002e+00
1.00000000e+00,1.14429104e+00,1.70960501e-01,1.79296747e-01,1.25511212e-03,4.30000019e+00,1.10000002e+00
1.00000000e+00,1.13376772e+00,1.66208491e-01,1.88390985e-01,1.28471642e-03,4.34999990e+00,1.10000002e+00
1.00000000e+00,1.12331784e+00,1.60555691e-01,1.97197735e-01,1.30070315e-03,4.40000010e+00,1.10000002e+00
1.00000000e+00,1.11318612e+00,1.54147416e-01,2.06061989e-01,1.32886809e-03,4.44999981e+00,1.10000002e+00
1.00000000e+00,1.10326540e+00,1.46995723e-01,2.14627847e-01,1.34223164e-03,4.50000000e+00,1.10000002e+00
1.00000000e+00,1.09376574e+00,1.39260098e-01,2.22962797e-01,1.36445684e-03,4.55000019e+00,1.10000002e+00
1.00000000e+00,1.08461058e+00,1.30927458e-01,2.30914816e-01,1.37497485e-03,4.59999990e+00,1.10000002e+00
1.00000000e+00,1.07594466e+00,1.22175455e-01,2.38772631e-01,1.39462715e-03,4.65000010e+00,1.10000002e+00
1.00000000e+00,1.06773901e+00,1.13031037e-01,2.46120274e-01,1.40181754e-03,4.69999981e+00,1.10000002e+00
1.00000000e+00,1.06008661e+00,1.03645906e-01,2.53095686e-01,1.41749403e-03,4.75000000e+00,1.10000002e+00
1.00000000e+00,1.05292344e+00,9.40293744e-02,2.59882152e-01,1.42503507e-03,4.80000019e+00,1.10000002e+00
1.00000000e+00,1.04631305e+00,8.44066963e-02,2.66310990e-01,1.43329392e-03,4.84999990e+00,1.10000002e+00
1.00000000e+00,1.04045904e+00,7.46455640e-02,2.71755069e-01,1.43908570e-03,4.90000010e+00,1.10000002e+00
1.00000000e+00,1.03512931e+00,6.49419874e-02,2.77134925e-01,1.44672347e-03,4.94999981e+00,1.10000002e+00
1.00000000e+00,1.03031671e+00,5.61231039e-02,2.81911880e-01,1.42750016e-03,5.00000000e+00,1.10000002e+00
1.00000000e+00,8.46901953e-01,-2.42352888e-01,5.40744841e-01,6.00196130e-04,1.00000000e+00,1.14999998e+00
1.00000000e+00,8.56602311e-01,-2.61585951e-01,5.46402872e-01,8.63300869e-04,1.04999995e+00,1.14999998e+00
1.00000000e+00,8.68129432e-01,-2.79440314e-01,5.22314548e-01,9.63739119e-04,1.10000002e+00,1.14999998e+00
1.00000000e+00,8.79227579e-01,-2.94173956e-01,5.11866927e-01,7.43707002e-04,1.14999998e+00,1.14999998e+00
1.00000000e+00,8.96111488e-01,-3.16747457e-01,5.14768660e-01,1.33729784e-03,1.20000005e+00,1.14999998e+00
1.00000000e+00,9.17412341e-01,-3.36814612e-01,4.85993773e-01,1.19377743e-03,1.25000000e+00,1.14999998e+00
1.00000000e+00,9.35751379e-01,-3.50934029e-01,4.68432665e-01,1.04546850e-03,1.29999995e+00,1.14999998e+00
1.00000000e+00,9.58791614e-01,-3.70454848e-01,4.62912351e-01,1.59575208e-03,1.35000002e+00,1.14999998e+00
1.00000000e+00,9.87799764e-01,-3.87338191e-01,4.20189708e-01,1.48976699e-03,1.39999998e+00,1.14999998e+00
1.00000000e+00,1.01640868e+00,-3.99740905e-01,3.93495768e-01,1.40075304e-03,1.45000005e+00,1.14999998e+00
1.00000000e+00,1.04618943e+00,-4.11512017e-01,3.89056444e-01,1.24878448e-03,1.50000000e+00,1.14999998e+00
1.00000000e+00,1.07870698e+00,-4.17315602e-01,3.43326360e-01,1.50632299e-03,1.54999995e+00,1.14999998e+00
1.00000000e+00,1.11650836e+00,-4.20643508e-01,2.88082927e-01,2.31680507e-03,1.60000002e+00,1.14999998e+00
1.00000000e+00,1.15672672e+00,-4.20138896e-01,2.72072881e-01,2.37134960e-03,1.64999998e+00,1.14999998e+00
1.00000000e+00,1.18895888e+00,-4.15207714e-01,2.73180306e-01,2.15464598e-03,1.70000005e+00,1.14999998e+00
1.00000000e+00,1.22044313e+00,-4.02537584e-01,2.04621419e-01,2.38939235e-03,1.75000000e+00,1.14999998e+00
1.00000000e+00,1.25498700e+00,-3.79238486e-01,1.37929410e-01,2.93111242e-03,1.79999995e+00,1.14999998e+00
1.00000000e+00,1.28631437e+00,-3.71777445e-01,1.86381027e-01,3.42865381e-03,1.85000002e+00,1.14999998e+00
1.00000000e+00,1.31475806e+00,-3.44734550e-01,1.56418771e-01,2.93690641e-03,1.89999998e+00,1.14999998e+00
1.00000000e+00,1.33244586e+00,-3.13142300e-01,8.17450285e-02,2.06673518e-03,1.95000005e+00,1.14999998e+00
1.00000000e+00,1.34583616e+00,-2.93712378e-01,1.03786431e-01,2.60401983e-03,2.00000000e+00,1.14999998e+00
1.00000000e+00,1.36054885e+00,-2.64712036e-01,1.05477050e-01,1.92578032e-03,2.04999995e+00,1.14999998e+00
1.00000000e+00,1.36716688e+00,-2.41607815e-01,7.85053298e-02,1.61191123e-03,2.09999990e+00,1.14999998e+00
1.00000000e+00,1.36608100e+00,-2.16842413e-01,7.55551308e-02,1.30374485e-03,2.15000010e+00,1.14999998e+00
1.00000000e+00,1.36307347e+00,-1.92925885e-01,7.88102746e-02,7.87067751e-04,2.20000005e+00,1.14999998e+00
1.00000000e+00,1.35797131e+00,-1.71022803e-01,7.32712075e-02,4.87868645e-04,2.25000000e+00,1.14999998e+00
1.00000000e+00,1.34928703e+00,-1.50981769e-01,7.37859309e-02,5.28182951e-04,2.29999995e+00,1.14999998e+00
1.00000000e+00,1.33827198e+00,-1.31641686e-01,7.76560381e-02,9.45488166e-04,2.34999990e+00,1.14999998e+00
1.00000000e+00,1.32661259e+00,-1.14420958e-01,7.45356679e-02,1.38631731e-03,2.40000010e+00,1.14999998e+00
1.00000000e+00,1.31518257e+00,-9.93137434e-02,7.39532709e-02,1.67287095e-03,2.45000005e+00,1.14999998e+00
1.00000000e+00,1.30420113e+00,-8.50583389e-02,7.80273825e-02,1.88456324e-03,2.50000000e+00,1.14999998e+00
1.00000000e+00,1.29327631e+00,-7.17280507e-02,7.86897317e-02,2.19662045e-03,2.54999995e+00,1.14999998e+00
1.00000000e+00,1.28273726e+00,-6.02253973e-02,7.59648234e-02,2.37751845e-03,2.59999990e+00,1.14999998e+00
1.00000000e+00,1.27366924e+00,-4.91379425e-02,7.46374652e-02,2.46784370e-03,2.65000010e+00,1.14999998e+00
1.00000000e+00,1.26584077e+00,-3.84342372e-02,7.55172893e-02,2.54071061e-03,2.70000005e+00,1.14999998e+00
1.00000000e+00,1.25878263e+00,-2.84251049e-02,7.47116581e-02,2.63411459e-03,2.75000000e+00,1.14999998e+00
1.00000000e+00,1.25260103e+00,-1.87343638e-02,7.06611946e-02,2.66559306e-03,2.79999995e+00,1.14999998e+00
1.00000000e+00,1.24759769e+00,-9.14541632e-03,6.83432519e-02,2.64995289e-03,2.84999990e+00,1.14999998e+00
1.00000000e+00,1.24364460e+00,4.13469068e-04,6.78142235e-02,2.63231853e-03,2.90000010e+00,1.14999998e+00
1.00000000e+00,1.24052072e+00,1.00105228e-02,6.49437085e-02,2.64876732e-03,2.95000005e+00,1.14999998e+00
1.00000000e+00,1.23797512e+00,1.95583198e-02,6.13571778e-02,2.60243472e-03,3.00000000e+00,1.14999998e+00
1.00000000e+00,1.23612487e+00,2.92439498e-02,5.98582104e-02,2.54038372e-03,3.04999995e+00,1.14999998e+00
1.00000000e+00,1.23481739e+00,3.91608700e-02,5.83191663e-02,2.48708227e-03,3.09999990e+00,1.14999998e+00
1.00000000e+00,1.23390746e+00,4.91779856e-02,5.57330772e-02,2.43362575e-03,3.15000010e+00,1.14999998e+00
1.00000000e+00,1.23318839e+00,5.92851080e-02,5.42099662e-02,2.34633242e-03,3.20000005e+00,1.14999998e+00
1.00000000e+00,1.23266280e+00,6.95395544e-02,5.38992658e-02,2.26916093e-03,3.25000000e+00,1.14999998e+00
1.00000000e+00,1.23208892e+00,7.99115002e-02,5.32420985e-02,2.19311472e-03,3.29999995e+00,1.14999998e+00
1.00000000e+00,1.23142922e+00,9.02522504e-02,5.29273860e-02,2.11679470e-03,3.34999990e+00,1.14999998e+00
1.00000000e+00,1.23051894e+00,1.00572668e-01,5.40049896e-02,2.03017029e-03,3.40000010e+00,1.14999998e+00
1.00000000e+00,1.22930944e+00,1.10789090e-01,5.57459258e-02,1.95929757e-03,3.45000005e+00,1.14999998e+00
1.00000000e+00,1.22757256e+00,1.20801300e-01,5.76077104e-02,1.88609026e-03,3.50000000e+00,1.14999998e+00
1.00000000e+00,1.22535551e+00,1.30485371e-01,6.04491718e-02,1.81948266e-03,3.54999995e+00,1.14999998e+00
1.00000000e+00,1.22252858e+00,1.39800012e-01,6.44191280e-02,1.75842433e-03,3.59999990e+00,1.14999998e+00
1.00000000e+00,1.21907151e+00,1.48611605e-01,6.89449012e-02,1.72199693e-03,3.65000010e+00,1.14999998e+00
1.00000000e+00,1.21484399e+00,1.56803742e-01,7.39654750e-02,1.68671552e-03,3.70000005e+00,1.14999998e+00
1.00000000e+00,1.20995200e+00,1.64294079e-01,7.99604580e-02,1.66201009e-03,3.75000000e+00,1.14999998e+00
1.00000000e+00,1.20431912e+00,1.70994923e-01,8.67353305e-02,1.64363405e-03,3.79999995e+00,1.14999998e+00
1.00000000e+00,1.19798708e+00,1.76819891e-01,9.40367430e-02,1.63377775e-03,3.84999990e+00,1.14999998e+00
1.00000000e+00,1.19091511e+00,1.81654096e-01,1.01809829e-01,1.62711355e-03,3.90000010e+00,1.14999998e+00
1.00000000e+00,1.18323946e+00,1.85499668e-01,1.10259548e-01,1.62723497e-03,3.95000005e+00,1.14999998e+00
1.00000000e+00,1.17495608e+00,1.88247129e-01,1.19146451e-01,1.63406052e-03,4.00000000e+00,1.14999998e+00
1.00000000e+00,1.16615033e+00,1.89923063e-01,1.28402278e-01,1.64241123e-03,4.05000019e+00,1.14999998e+00
1.00000000e+00,1.15685952e+00,1.90425709e-01,1.37854174e-01,1.65577722e-03,4.09999990e+00,1.14999998e+00
1.00000000e+00,1.14721739e+00,1.89862475e-01,1.47622988e-01,1.66952040e-03,4.15000010e+00,1.14999998e+00
1.00000000e+00,1.13727915e+00,1.88125446e-01,1.57500997e-01,1.69006456e-03,4.19999981e+00,1.14999998e+00
1.00000000e+00,1.12712526e+00,1.85364172e-01,1.67496100e-01,1.70551636e-03,4.25000000e+00,1.14999998e+00
1.00000000e+00,1.11683738e+00,1.81481495e-01,1.77362412e-01,1.72748882e-03,4.30000019e+00,1.14999998e+00
1.00000000e+00,1.10651052e+00,1.76683903e-01,1.87233195e-01,1.74328382e-03,4.34999990e+00,1.14999998e+00
1.00000000e+00,1.09624064e+00,1.70873895e-01,1.96935430e-01,1.76688808e-03,4.40000010e+00,1.14999998e+00
1.00000000e+00,1.08606064e+00,1.64293736e-01,2.06515163e-01,1.78085640e-03,4.44999981e+00,1.14999998e+00
1.00000000e+00,1.07607865e+00,1.56843841e-01,2.15720177e-01,1.80342433e-03,4.50000000e+00,1.14999998e+00
1.00000000e+00,1.06632495e+00,1.48795471e-01,2.24693492e-01,1.81499915e-03,4.55000019e+00,1.14999998e+00
1.00000000e+00,1.05691469e+00,1.40068501e-01,2.33328700e-01,1.83651526e-03,4.59999990e+00,1.14999998e+00
1.00000000e+00,1.04780269e+00,1.30933091e-01,2.41680473e-01,1.84639951e-03,4.65000010e+00,1.14999998e+00
1.00000000e+00,1.03912675e+00,1.21287949e-01,2.49493718e-01,1.86512026e-03,4.69999981e+00,1.14999998e+00
1.00000000e+00,1.03083396e+00,1.11440405e-01,2.56952107e-01,1.87087071e-03,4.75000000e+00,1.14999998e+00
1.00000000e+00,1.02304876e+00,1.01313934e-01,2.64064342e-01,1.89090567e-03,4.80000019e+00,1.14999998e+00
1.00000000e+00,1.01569784e+00,9.11594331e-02,2.70713329e-01,1.89093861e-03,4.84999990e+00,1.14999998e+00
1.00000000e+00,1.00889027e+00,8.06887150e-02,2.76796520e-01,1.92248018e-03,4.90000010e+00,1.14999998e+00
1.00000000e+00,1.00248945e+00,7.06740990e-02,2.82672226e-01,1.91551319e-03,4.94999981e+00,1.14999998e+00
1.00000000e+00,9.96489406e-01,6.11012988e-02,2.86508083e-01,1.94279547e-03,5.00000000e+00,1.14999998e+00
1.00000000e+00,8.54919672e-01,-2.50562727e-01,5.53702116e-01,6.85903768e-04,1.00000000e+00,1.20000005e+00
1.00000000e+00,8.62475455e-01,-2.71243840e-01,5.42892516e-01,9.97686991e-04,1.04999995e+00,1.20000005e+00
1.00000000e+00,8.71522784e-01,-2.88264096e-01,5.33468306e-01,7.98304274e-04,1.10000002e+00,1.20000005e+00
1.00000000e+00,8.84972036e-01,-3.11487705e-01,5.42687535e-01,1.20410149e-03,1.14999998e+00,1.20000005e+00
1.00000000e+00,9.03999388e-01,-3.35273623e-01,5.15597701e-01,1.47821778e-03,1.20000005e+00,1.20000005e+00
1.00000000e+00,9.18840408e-01,-3.52128714e-01,4.95253116e-01,7.92649400e-04,1.25000000e+00,1.20000005e+00
1.00000000e+00,9.37197030e-01,-3.74904901e-01,4.96743768e-01,1.69313676e-03,1.29999995e+00,1.20000005e+00
1.00000000e+00,9.66800749e-01,-3.97294879e-01,4.50170368e-01,1.83289300e-03,1.35000002e+00,1.20000005e+00
1.00000000e+00,9.92678642e-01,-4.12885278e-01,4.22002316e-01,1.36538874e-03,1.39999998e+00,1.20000005e+00
1.00000000e+00,1.01859248e+00,-4.32835042e-01,4.30996031e-01,1.58914167e-03,1.45000005e+00,1.20000005e+00
1.00000000e+00,1.05431879e+00,-4.43798810e-01,3.61755103e-01,2.03783042e-03,1.50000000e+00,1.20000005e+00
1.00000000e+00,1.09295571e+00,-4.51747507e-01,3.01991403e-01,1.76578504e-03,1.54999995e+00,1.20000005e+00
1.00000000e+00,1.13094330e+00,-4.62037414e-01,3.22248518e-01,2.11407105e-03,1.60000002e+00,1.20000005e+00
1.00000000e+00,1.17124820e+00,-4.60780978e-01,2.70734161e-01,1.88643357e-03,1.64999998e+00,1.20000005e+00
1.00000000e+00,1.21131027e+00,-4.45314884e-01,1.73911422e-01,2.14397931e-03,1.70000005e+00,1.20000005e+00
1.00000000e+00,1.25171304e+00,-4.38524574e-01,1.80767059e-01,3.42173851e-03,1.75000000e+00,1.20000005e+00
1.00000000e+00,1.29542148e+00,-4.23000038e-01,1.65548250e-01,3.96030908e-03,1.79999995e+00,1.20000005e+00
1.00000000e+00,1.32420802e+00,-3.91269028e-01,1.05541870e-01,2.53361114e-03,1.85000002e+00,1.20000005e+00
1.00000000e+00,1.34117091e+00,-3.67923886e-01,9.90924537e-02,2.90509034e-03,1.89999998e+00,1.20000005e+00
1.00000000e+00,1.35914004e+00,-3.27712297e-01,5.73779643e-02,2.25200225e-03,1.95000005e+00,1.20000005e+00
1.00000000e+00,1.37022817e+00,-3.02900106e-01,6.28116801e-02,2.15766975e-03,2.00000000e+00,1.20000005e+00
1.00000000e+00,1.37225330e+00,-2.72872895e-01,7.56982341e-02,1.34855416e-03,2.04999995e+00,1.20000005e+00
1.00000000e+00,1.36586070e+00,-2.37806499e-01,3.76470312e-02,7.54505803e-04,2.09999990e+00,1.20000005e+00
1.00000000e+00,1.35330355e+00,-2.08513275e-01,3.52479778e-02,7.21893797e-04,2.15000010e+00,1.20000005e+00
1.00000000e+00,1.33782113e+00,-1.83067799e-01,6.06782846e-02,1.37620408e-03,2.20000005e+00,1.20000005e+00
1.00000000e+00,1.31825399e+00,-1.57886550e-01,5.52398674e-02,2.30592163e-03,2.25000000e+00,1.20000005e+00
1.00000000e+00,1.29642653e+00,-1.34932488e-01,3.89077179e-02,2.85684946e-03,2.29999995e+00,1.20000005e+00
1.00000000e+00,1.27617860e+00,-1.16110198e-01,5.24312221e-02,3.20344232e-03,2.34999990e+00,1.20000005e+00
1.00000000e+00,1.25722587e+00,-9.92078632e-02,6.71242252e-02,3.59183038e-03,2.40000010e+00,1.20000005e+00
1.00000000e+00,1.23741329e+00,-8.37805644e-02,6.00293577e-02,4.00169427e-03,2.45000005e+00,1.20000005e+00
1.00000000e+00,1.21874619e+00,-7.08747953e-02,5.61543256e-02,4.09471570e-03,2.50000000e+00,1.20000005e+00
1.00000000e+00,1.20364857e+00,-5.92425615e-02,6.49635792e-02,4.17001732e-03,2.54999995e+00,1.20000005e+00
1.00000000e+00,1.19038796e+00,-4.85476665e-02,6.91850930e-02,4.29043593e-03,2.59999990e+00,1.20000005e+00
1.00000000e+00,1.17783511e+00,-3.89871225e-02,6.41330704e-02,4.34124144e-03,2.65000010e+00,1.20000005e+00
1.00000000e+00,1.16734743e+00,-2.99564935e-02,6.13191463e-02,4.27743047e-03,2.70000005e+00,1.20000005e+00
1.00000000e+00,1.15946925e+00,-2.13599466e-02,6.43344522e-02,4.21929220e-03,2.75000000e+00,1.20000005e+00
1.00000000e+00,1.15318108e+00,-1.29257645e-02,6.36537671e-02,4.17861529e-03,2.79999995e+00,1.20000005e+00
1.00000000e+00,1.14801049e+00,-4.48226463e-03,5.80619425e-02,4.13071271e-03,2.84999990e+00,1.20000005e+00
1.00000000e+00,1.14433396e+00,3.79348942e-03,5.59840575e-02,4.01966926e-03,2.90000010e+00,1.20000005e+00
1.00000000e+00,1.14227486e+00,1.22958422e-02,5.59771284e-02,3.92863713e-03,2.95000005e+00,1.20000005e+00
1.00000000e+00,1.14120436e+00,2.11483780e-02,5.25066927e-02,3.83980363e-03,3.00000000e+00,1.20000005e+00
1.00000000e+00,1.14090824e+00,3.01343352e-02,4.85842749e-02,3.72765539e-03,3.04999995e+00,1.20000005e+00
1.00000000e+00,1.14150047e+00,3.93245332e-02,4.74514067e-02,3.63108865e-03,3.09999990e+00,1.20000005e+00
1.00000000e+00,1.14281392e+00,4.89264578e-02,4.61259596e-02,3.53843672e-03,3.15000010e+00,1.20000005e+00
1.00000000e+00,1.14443898e+00,5.88318445e-02,4.34512496e-02,3.42822494e-03,3.20000005e+00,1.20000005e+00
1.00000000e+00,1.14634442e+00,6.89109340e-02,4.21152674e-02,3.30903986e-03,3.25000000e+00,1.20000005e+00
1.00000000e+00,1.14845634e+00,7.92217329e-02,4.22464274e-02,3.19272117e-03,3.29999995e+00,1.20000005e+00
1.00000000e+00,1.15054333e+00,8.97451490e-02,4.20939028e-02,3.07656429e-03,3.34999990e+00,1.20000005e+00
1.00000000e+00,1.15236211e+00,1.00335471e-01,4.22524586e-02,2.95010745e-03,3.40000010e+00,1.20000005e+00
1.00000000e+00,1.15392470e+00,1.10898808e-01,4.38942574e-02,2.82923365e-03,3.45000005e+00,1.20000005e+00
1.00000000e+00,1.15507734e+00,1.21393770e-01,4.63444404e-02,2.71242904e-03,3.50000000e+00,1.20000005e+00
1.00000000e+00,1.15566957e+00,1.31681979e-01,4.91274074e-02,2.59882724e-03,3.54999995e+00,1.20000005e+00
1.00000000e+00,1.15556133e+00,1.41637385e-01,5.28877974e-02,2.49877805e-03,3.59999990e+00,1.20000005e+00
1.00000000e+00,1.15478253e+00,1.51145756e-01,5.77843525e-02,2.42231414e-03,3.65000010e+00,1.20000005e+00
1.00000000e+00,1.15320241e+00,1.60111353e-01,6.33196160e-02,2.35285400e-03,3.70000005e+00,1.20000005e+00
1.00000000e+00,1.15080082e+00,1.68372914e-01,6.95617944e-02,2.29481538e-03,3.75000000e+00,1.20000005e+00
1.00000000e+00,1.14751124e+00,1.75853193e-01,7.67424479e-02,2.24123406e-03,3.79999995e+00,1.20000005e+00
1.00000000e+00,1.14341450e+00,1.82429254e-01,8.46558586e-02,2.21797056e-03,3.84999990e+00,1.20000005e+00
1.00000000e+00,1.13844681e+00,1.88032657e-01,9.30928588e-02,2.19849730e-03,3.90000010e+00,1.20000005e+00
1.00000000e+00,1.13269997e+00,1.92542836e-01,1.02178939e-01,2.18951283e-03,3.95000005e+00,1.20000005e+00
1.00000000e+00,1.12615478e+00,1.95951387e-01,1.11831829e-01,2.18108110e-03,4.00000000e+00,1.20000005e+00
1.00000000e+00,1.11894822e+00,1.98171243e-01,1.21836580e-01,2.18392629e-03,4.05000019e+00,1.20000005e+00
1.00000000e+00,1.11107361e+00,1.99209660e-01,1.32122681e-01,2.18665903e-03,4.09999990e+00,1.20000005e+00
1.00000000e+00,1.10268772e+00,1.99012071e-01,1.42736539e-01,2.19682767e-03,4.15000010e+00,1.20000005e+00
1.00000000e+00,1.09379208e+00,1.97646722e-01,1.53492928e-01,2.20593694e-03,4.19999981e+00,1.20000005e+00
1.00000000e+00,1.08455658e+00,1.95084944e-01,1.64253712e-01,2.22106557e-03,4.25000000e+00,1.20000005e+00
1.00000000e+00,1.07499552e+00,1.91409945e-01,1.74983814e-01,2.23457301e-03,4.30000019e+00,1.20000005e+00
1.00000000e+00,1.06527126e+00,1.86629444e-01,1.85698450e-01,2.25220667e-03,4.34999990e+00,1.20000005e+00
1.00000000e+00,1.05538285e+00,1.80868387e-01,1.96209326e-01,2.26774882e-03,4.40000010e+00,1.20000005e+00
1.00000000e+00,1.04549706e+00,1.74153179e-01,2.06428677e-01,2.28478084e-03,4.44999981e+00,1.20000005e+00
1.00000000e+00,1.03561854e+00,1.66611612e-01,2.16364726e-01,2.30139378e-03,4.50000000e+00,1.20000005e+00
1.00000000e+00,1.02587211e+00,1.58294335e-01,2.26062864e-01,2.31927726e-03,4.55000019e+00,1.20000005e+00
1.00000000e+00,1.01625991e+00,1.49358973e-01,2.35293016e-01,2.33450648e-03,4.59999990e+00,1.20000005e+00
1.00000000e+00,1.00691009e+00,1.39852196e-01,2.44022623e-01,2.35042977e-03,4.65000010e+00,1.20000005e+00
1.00000000e+00,9.97795105e-01,1.29923046e-01,2.52436161e-01,2.36842246e-03,4.69999981e+00,1.20000005e+00
1.00000000e+00,9.88985777e-01,1.19645044e-01,2.60482073e-01,2.38378742e-03,4.75000000e+00,1.20000005e+00
1.00000000e+00,9.80527520e-01,1.09138660e-01,2.67778337e-01,2.39912001e-03,4.80000019e+00,1.20000005e+00
1.00000000e+00,9.72440183e-01,9.84916314e-02,2.74635047e-01,2.41715321e-03,4.84999990e+00,1.20000005e+00
1.00000000e+00,9.64651465e-01,8.77569243e-02,2.81509459e-01,2.45385943e-03,4.90000010e+00,1.20000005e+00
1.00000000e+00,9.57316399e-01,7.72279203e-02,2.87462741e-01,2.42135418e-03,4.94999981e+00,1.20000005e+00
1.00000000e+00,9.50262070e-01,6.71075657e-02,2.90835857e-01,2.47023464e-03,5.00000000e+00,1.20000005e+00
1.00000000e+00,8.59841466e-01,-2.57640868e-01,5.70508659e-01,8.34678242e-04,1.00000000e+00,1.25000000e+00
1.00000000e+00,8.67177308e-01,-2.77544111e-01,5.51261127e-01,7.70895800e-04,1.04999995e+00,1.25000000e+00
1.00000000e+00,8.76027584e-01,-3.00198376e-01,5.63188851e-01,9.30403068e-04,1.10000002e+00,1.25000000e+00
1.00000000e+00,8.89525890e-01,-3.29012603e-01,5.58086336e-01,1.53403054e-03,1.14999998e+00,1.25000000e+00
1.00000000e+00,9.02636409e-01,-3.47616464e-01,5.21280944e-01,1.29021774e-03,1.20000005e+00,1.25000000e+00
1.00000000e+00,9.16324079e-01,-3.69173080e-01,5.17652273e-01,1.42791600e-03,1.25000000e+00,1.25000000e+00
1.00000000e+00,9.39744592e-01,-4.01253968e-01,5.05087972e-01,2.45956262e-03,1.29999995e+00,1.25000000e+00
1.00000000e+00,9.63263154e-01,-4.19822663e-01,4.59927678e-01,1.36347860e-03,1.35000002e+00,1.25000000e+00
1.00000000e+00,9.85225379e-01,-4.41191435e-01,4.48351234e-01,1.98930432e-03,1.39999998e+00,1.25000000e+00
1.00000000e+00,1.01982319e+00,-4.65352029e-01,4.11723197e-01,2.55305576e-03,1.45000005e+00,1.25000000e+00
1.00000000e+00,1.05905032e+00,-4.79145259e-01,3.48026782e-01,1.58593222e-03,1.50000000e+00,1.25000000e+00
1.00000000e+00,1.10107863e+00,-4.98638690e-01,3.29988629e-01,2.23797536e-03,1.54999995e+00,1.25000000e+00
1.00000000e+00,1.14387012e+00,-4.99397010e-01,2.92207688e-01,1.59193820e-03,1.60000002e+00,1.25000000e+00
1.00000000e+00,1.18658018e+00,-5.00751197e-01,2.23894745e-01,2.25355430e-03,1.64999998e+00,1.25000000e+00
1.00000000e+00,1.23915720e+00,-4.95723903e-01,1.54167935e-01,3.74749652e-03,1.70000005e+00,1.25000000e+00
1.00000000e+00,1.28541720e+00,-4.77121264e-01,1.43636137e-01,3.30203283e-03,1.75000000e+00,1.25000000e+00
1.00000000e+00,1.31854391e+00,-4.62508917e-01,1.44694388e-01,2.89958366e-03,1.79999995e+00,1.25000000e+00
1.00000000e+00,1.34442997e+00,-4.09334362e-01,2.04410311e-02,1.80247752e-03,1.85000002e+00,1.25000000e+00
1.00000000e+00,1.36155140e+00,-3.79018515e-01,1.78691801e-02,2.50608916e-03,1.89999998e+00,1.25000000e+00
1.00000000e+00,1.37171614e+00,-3.45711112e-01,7.51361400e-02,1.68750528e-03,1.95000005e+00,1.25000000e+00
1.00000000e+00,1.36620212e+00,-2.96756953e-01,1.36665525e-02,9.86790168e-04,2.00000000e+00,1.25000000e+00
